index,Address,Category,City,Country,Latitude,Longitude,Name,Country2,City2,Query
0,,Boutique,Hamburg,Deutschland,53.552075,9.989893,UZwei,Germany,Hamburg,shops
0,"Großer Burstah 18, Innenstadt",Drugstore,Hamburg,Deutschland,53.54862113453769,9.989934672730442,dm-drogerie markt,Germany,Hamburg,shops
0,Spitalerstraße 12,Clothing Store,Hamburg,Deutschland,53.551936,10.002144,H&M,Germany,Hamburg,shops
0,Mönckebergstr. 11,Furniture / Home Store,Hamburg,Deutschland,53.55103372395734,10.00130295753479,H&M Home,Germany,Hamburg,shops
0,Mönckebergstr. 19,Sporting Goods Shop,Hamburg-Altstadt,Deutschland,53.55057900980521,9.995397961125892,Stadium,Germany,Hamburg,shops
0,Spitalerstr. 2,Sporting Goods Shop,Hamburg,Deutschland,53.5528156,10.0049001,Nike,Germany,Hamburg,shops
0,Großer Burstah 18-32,Furniture / Home Store,Hamburg,Deutschland,53.54840121877392,9.989704147752436,Habitat,Germany,Hamburg,shops
0,Kreuslerstr. 2-8,Kids Store,Hamburg,Deutschland,53.55024,9.99779,JAKO-O,Germany,Hamburg,shops
0,75 Neuer Wall,Boutique,Hamburg,Deutschland,53.55018657742482,9.987434154596258,CHANEL,Germany,Hamburg,shops
0,Gänsemarkt 45,Clothing Store,Hamburg,Deutschland,53.55547321084133,9.98899740753202,Urban Outfitters,Germany,Hamburg,shops
0,Ballindamm 40,Clothing Store,Hamburg,Deutschland,53.551369,9.995933,Hollister Co.,Germany,Hamburg,shops
0,Lange Reihe 46,Drugstore,Hamburg,Deutschland,53.55586312228884,10.009279240079858,Budnikowsky,Germany,Hamburg,shops
0,Neuer Wall 35,Clothing Store,Hamburg,Deutschland,53.55145228921352,9.991398435532993,UNGER,Germany,Hamburg,shops
0,Mönckebergstr. 18,Sporting Goods Shop,Hamburg,Deutschland,53.55061936034212,9.996235768157462,SportScheck,Germany,Hamburg,shops
0,Ballindamm 40,Supermarket,Hamburg,Deutschland,53.551452629035694,9.99624343644981,REWE CITY,Germany,Hamburg,shops
0,Neuer Wall 38,Clothing Store,Hamburg,Deutschland,53.55166491380507,9.990381033319512,Massimo Dutti,Germany,Hamburg,shops
0,Große Bleichen 21,Shopping Mall,Hamburg,Deutschland,53.55287668609245,9.989377893373415,GALLERIA Hamburg,Germany,Hamburg,shops
0,Schmiedstr. 2,Sporting Goods Shop,Hamburg,Deutschland,53.549966141809854,9.996098745491723,HSV City Store,Germany,Hamburg,shops
0,Mönckebergstr. 25,Shoe Store,Hamburg,Deutschland,53.55063876391715,9.995756566672107,Snipes Clothing Shop,Germany,Hamburg,shops
0,Mönckebergstr. 3,Department Store,Hamburg,Deutschland,53.55124020672073,10.004550738896643,Galeria Kaufhof,Germany,Hamburg,shops
0,Ballindamm 40,Pharmacy,Hamburg,Deutschland,53.551430414805765,9.996202005419182,Budnikowsky,Germany,Hamburg,shops
0,Glockengießerwall 8-10,Drugstore,Hamburg,Deutschland,53.55326592872083,10.006615681002097,Rossmann,Germany,Hamburg,shops
0,Rathausmarkt 1,Coffee Shop,Hamburg,Deutschland,53.55117144725757,9.992224181514759,Playground Coffee,Germany,Hamburg,playground
0,Großer Grasbrook,Playground,Hamburg,Deutschland,53.540215859258005,9.995338449214403,Spielplatz Grasbrookpark,Germany,Hamburg,playground
0,Am Lohsepark,Park,Hamburg,Deutschland,53.54227399508387,10.005145916627498,Lohsepark,Germany,Hamburg,playground
0,Planten un Blomen,Playground,Hamburg,Deutschland,53.56054477741453,9.981968401623497,Großer Spielplatz und Bullerberge,Germany,Hamburg,playground
0,Messeplatz,Park,Hamburg,Deutschland,53.56055173200356,9.983911514282227,Planten un Blomen,Germany,Hamburg,playground
0,,Art Gallery,Hamburg,Deutschland,53.54349419306928,10.007896685652309,olympus photography playground,Germany,Hamburg,playground
0,Glacischaussee,Playground,Hamburg,Deutschland,53.554248172412564,9.974907368097043,Spielplatz Wallanlage,Germany,Hamburg,playground
0,Großer Grasbrook,Playground,Hamburg,Deutschland,53.540215859258005,9.995338449214403,Spielplatz Grasbrookpark,Germany,Hamburg,playground
0,Am Lohsepark,Park,Hamburg,Deutschland,53.54227399508387,10.005145916627498,Lohsepark,Germany,Hamburg,playground
0,Planten un Blomen,Playground,Hamburg,Deutschland,53.56054477741453,9.981968401623497,Großer Spielplatz und Bullerberge,Germany,Hamburg,playground
0,Messeplatz,Park,Hamburg,Deutschland,53.56055173200356,9.983911514282227,Planten un Blomen,Germany,Hamburg,playground
0,,Art Gallery,Hamburg,Deutschland,53.54349419306928,10.007896685652309,olympus photography playground,Germany,Hamburg,playground
0,Glacischaussee,Playground,Hamburg,Deutschland,53.554248172412564,9.974907368097043,Spielplatz Wallanlage,Germany,Hamburg,playground
0,Rathausstr. 3,Cocktail Bar,Hamburg,Deutschland,53.55012502464838,9.994435961824273,Le Lion,Germany,Hamburg,nightlife
0,Alstertor 1,Nightclub,Hamburg,Deutschland,53.55193211366403,9.998256169217537,Nachtasyl,Germany,Hamburg,nightlife
0,Gertrudenkirchhof 10,Hookah Bar,Hamburg,Deutschland,53.552515355955954,10.000686774553706,cohibar,Germany,Hamburg,nightlife
0,Steinstr. 5-7,Bar,Hamburg,Deutschland,53.55012401363864,10.004012146962118,Central Congress,Germany,Hamburg,nightlife
0,Bugenhagenstr. 8,Restaurant,Hamburg,Deutschland,53.55138975420903,10.003105940307595,Apples Restaurant,Germany,Hamburg,nightlife
0,Klosterwall 11,Music Venue,Hamburg,Deutschland,53.54901520977141,10.006477719188359,Markthalle,Germany,Hamburg,nightlife
0,Hohe Bleichen 17,Restaurant,Hamburg,Deutschland,53.55350146971234,9.98722585588909,Die Bank,Germany,Hamburg,nightlife
0,Alter Fischmarkt 3,Burger Joint,Hamburg,Deutschland,53.54866568794967,9.996709782288885,Brooklyn Burger Bar,Germany,Hamburg,nightlife
0,Adolphsbrücke 7,Brewery,Hamburg,Deutschland,53.55053185163435,9.989800032975113,Brauhaus Joh. Albrecht,Germany,Hamburg,nightlife
0,Michaelisbrücke 3,Café,Hamburg,Deutschland,53.549358818974824,9.985087456996364,Erste Liebe,Germany,Hamburg,nightlife
0,Stockmeyerstr. 39,Gastropub,Hamburg,Deutschland,53.5445693351864,10.006921385315067,Oberhafen-Kantine,Germany,Hamburg,nightlife
0,Osakaallee 12,Bar,Hamburg,Deutschland,53.54245459131936,9.998270324777048,Boilerman Bar,Germany,Hamburg,nightlife
0,Ballindamm 14/15,Cocktail Bar,Hamburg,Deutschland,53.55423278008723,9.998982581357064,CIU',Germany,Hamburg,nightlife
0,Esplanade 29,Cocktail Bar,Hamburg,Deutschland,53.558003772071494,9.989643983040544,Tipsy Baker Bar,Germany,Hamburg,nightlife
0,Drehbahn 49,Steakhouse,Hamburg,Deutschland,53.55663885227333,9.986837671491438,[m]eatery,Germany,Hamburg,nightlife
0,Stockmeyerstr. 43,Nightclub,Hamburg,Deutschland,53.54158914505635,10.009263131842406,Moloch,Germany,Hamburg,nightlife
0,An der Alster 67a,Restaurant,Hamburg,Deutschland,53.55851356439605,10.005615648642788,barca - an der Alster,Germany,Hamburg,nightlife
0,Jungfernstieg 16-20,Wine Bar,Hamburg,Deutschland,53.55293926695286,9.991467358334763,Veuve Clicquot,Germany,Hamburg,nightlife
0,Esplanade 18,Pub,Hamburg,Deutschland,53.55771,9.9905615,Klimperkiste,Germany,Hamburg,nightlife
0,Alter Wall 40,Hotel Bar,Hamburg,Deutschland,53.54950013433715,9.987881183624268,Seven Heads Bar,Germany,Hamburg,nightlife
0,Kirchenallee 57,German Restaurant,Hamburg,Deutschland,53.5527240668893,10.0087611941861,Nagel,Germany,Hamburg,nightlife
0,Börsenbrücke 10,Irish Pub,Hamburg,Deutschland,53.54868564944223,9.992608090274839,Irish Pub in the Fleetenkieker,Germany,Hamburg,nightlife
0,Lange Reihe 101,Wine Bar,Hamburg,Deutschland,53.55904999481806,10.013027938019475,Neumann's Bistro & Weinbar,Germany,Hamburg,nightlife
0,,Bar,Hamburg,Deutschland,53.54952816704958,9.993914678726666,Paddy's Bar,Germany,Hamburg,nightlife
0,Lange Reihe 96,Pub,Hamburg,Deutschland,53.55885232822514,10.013241684062628,Frau Möller,Germany,Hamburg,nightlife
0,Überseeallee 5,Bistro,Hamburg,Deutschland,53.541425937394614,9.998990734918541,Heimat Küche + Bar,Germany,Hamburg,nightlife
0,An der Alster 72,Lounge,Hamburg,Deutschland,53.55793689132346,10.003814374252418,a.mora,Germany,Hamburg,nightlife
0,Brooktorkai 17,Bar,Hamburg,Deutschland,53.54441770670834,9.997967262267135,Fleetschlösschen,Germany,Hamburg,nightlife
0,Michaelisbrücke 3,Mediterranean Restaurant,Hamburg,Deutschland,53.54931019771138,9.984501833635594,Rialto,Germany,Hamburg,nightlife
0,Schaarsteinweg 4,Hotel,Hamburg,Deutschland,53.546185357074506,9.981167389964964,THE MADISON Hotel Hamburg,Germany,Hamburg,nightlife
0,Katharinenstrasse 29,Japanese Restaurant,Hamburg,Deutschland,53.54657753533055,9.99246471155254,Izakaya,Germany,Hamburg,nightlife
0,Martin-Luther-Str. 4,Gastropub,Hamburg,Deutschland,53.54803802369361,9.982231494568289,Gaststätte Dreyer,Germany,Hamburg,nightlife
0,Willy-Brandt-Str. 47,Brewery,Hamburg,Deutschland,53.547205,9.99657,Gröninger Privatbrauerei,Germany,Hamburg,nightlife
0,Kirchenallee 34-36,Cocktail Bar,Hamburg,Deutschland,53.55495501384649,10.00890920082937,Bar 1910,Germany,Hamburg,nightlife
0,An der Alster 72-79,Hotel Bar,Hamburg,Deutschland,53.55715552979616,10.004598471348444,Atlantic Bar,Germany,Hamburg,nightlife
0,Kirchenpauerkai,Boat or Ferry,Hamburg,Deutschland,53.53703407043614,10.010709387969547,MS Stubnitz,Germany,Hamburg,nightlife
0,Stephansplatz 10,Casino,Hamburg,Deutschland,53.55834757525646,9.989784616915077,Casino Esplanade,Germany,Hamburg,nightlife
0,Hotel Vier Jahreszeiten,Bar,Hamburg,Deutschland,53.55549366381162,9.991845491590142,The Bar,Germany,Hamburg,nightlife
0,Steindamm,Gastropub,Hamburg,Deutschland,53.553917675552675,10.013528299373066,Laures,Germany,Hamburg,nightlife
0,Barcastr. 3,Italian Restaurant,Hamburg,Deutschland,53.561012680253135,10.015051800238925,DaCaio,Germany,Hamburg,nightlife
0,Brandswiete 36,Italian Restaurant,Hamburg,Deutschland,53.547336402246124,9.996939184964836,Porta Nova,Germany,Hamburg,nightlife
0,Neuer Jungfernstieg 9-14,Lounge,Hamburg,Deutschland,53.555351339740376,9.991378784179688,Condi Lounge,Germany,Hamburg,nightlife
0,Steintorplatz 3,Hotel Bar,Hamburg,Deutschland,53.55275959796685,10.009235794755421,Generator Lounge,Germany,Hamburg,nightlife
0,Jungfernstieg 54,Café,Hamburg,Deutschland,53.55410512292068,9.992044506946822,ALEX,Germany,Hamburg,nightlife
0,Barcastr. 3,Hotel Bar,Hamburg,Deutschland,53.561095875044764,10.014862709122966,Campari Lounge,Germany,Hamburg,nightlife
0,Kirchenallee 47,German Restaurant,Hamburg,Deutschland,53.55346418308647,10.008375801154623,Paulaner's,Germany,Hamburg,nightlife
0,Mönkebergstr. 7,Nightclub,Hamburg,Deutschland,53.551437989236305,10.002580038654076,Privileg,Germany,Hamburg,nightlife
0,Caffamacherreihe 37-39,Bar,Hamburg,Deutschland,53.55506014456074,9.983969801052995,Jupi,Germany,Hamburg,nightlife
0,Lange Reihe 82,Bar,Hamburg,Deutschland,53.558264058771435,10.01244243741571,Kyti Voo Cafe & Bar,Germany,Hamburg,nightlife
0,Kreuzweg 6,Gay Bar,Hamburg,Deutschland,53.553073301339985,10.01325026537804,Daniels Company,Germany,Hamburg,nightlife
0,Großneumarkt 10,German Restaurant,Hamburg,Deutschland,53.55080184789539,9.980618852608913,Thämers,Germany,Hamburg,nightlife
0,20160204,Pub,Hamburg,Deutschland,53.55597001021045,10.007404335603672,Zum Alten Ritter,Germany,Hamburg,nightlife
0,Dammtorwall 19,Bar,Hamburg,Deutschland,53.55587410657925,9.981961595069155,H2O Bar,Germany,Hamburg,nightlife
0,Große Bleichen 21,Bar,Hamburg,Deutschland,53.552620733150896,9.989717824984067,Bar Tabac,Germany,Hamburg,nightlife
0,Rathausmarkt 1,German Restaurant,Hamburg,Deutschland,53.55007390261796,9.992970981821431,Das Parlament,Germany,Hamburg,nightlife
0,St. Annenufer 2,Coffee Shop,Hamburg,Deutschland,53.54461076169492,9.996850490570067,Genuss Speicher,Germany,Hamburg,nightlife
0,Bundesstr. 6,Taverna,Hamburg,Deutschland,53.56416999353859,9.983388485659965,Zum tanzenden Einhorn,Germany,Hamburg,nightlife
0,Feldstr. 47,Bar,Hamburg,Deutschland,53.55711848299716,9.972286663877735,Kitty,Germany,Hamburg,nightlife
0,Harvestehuder Weg 1b,Café,Hamburg,Deutschland,53.56730541671698,10.001756884745618,Bodos Bootssteg,Germany,Hamburg,nightlife
0,,German Restaurant,Hamburg,Deutschland,53.550879279089884,9.980843531687363,Herr Buhbe,Germany,Hamburg,nightlife
0,Lange Reihe 22,Gay Bar,Hamburg,Deutschland,53.55596000863462,10.00940877160969,M&V Bar,Germany,Hamburg,nightlife
0,Jungfernstieg 16-20,Wine Bar,Hamburg,Deutschland,53.553595707652484,9.990936620694686,Moet & Chandon Bar,Germany,Hamburg,nightlife
0,Feldstr. 60,Karaoke Bar,Hamburg,Deutschland,53.556486,9.975509,Man-Nam,Germany,Hamburg,nightlife
0,Osakaallee 8,Bar,Hamburg,Deutschland,53.54309475547625,9.998548688815772,Club 20457,Germany,Hamburg,nightlife
0,Fischertwiete 2,Cocktail Bar,Hamburg,Deutschland,53.548793218870806,10.002019916085779,Sausalitos,Germany,Hamburg,nightlife
0,Dammtordamm 2,Cocktail Bar,Hamburg,Deutschland,53.55966656105084,9.989644860506747,Sands,Germany,Hamburg,nightlife
0,Gorch-Fock-Wall 4,Café,Hamburg,Deutschland,53.55847807857473,9.98577823804826,Café Schöne Aussichten,Germany,Hamburg,nightlife
0,Großneumarkt 45,Beer Bar,Hamburg,Deutschland,53.54987631181958,9.980214953180685,Wald,Germany,Hamburg,nightlife
0,Deichstrasse 36,Irish Pub,Hamburg,Deutschland,53.54601914541103,9.987171096319756,Barley & Malt,Germany,Hamburg,nightlife
0,Dammtorstr. 25,Café,Hamburg,Deutschland,53.55727606923115,9.989002346992493,Favoloso,Germany,Hamburg,nightlife
0,Platz der Deutschen Einheit 3,Bar,Hamburg,Deutschland,53.54149719662166,9.98355687551987,Störtebeker,Germany,Hamburg,nightlife
0,Repsoldstr. 52,Bar,Hamburg,Deutschland,53.54859112475165,10.013340846943306,ILOHH,Germany,Hamburg,nightlife
0,Rothenbaumchaussee 2,Cocktail Bar,Hamburg,Deutschland,53.56218857471875,9.990097455512881,Turmbar,Germany,Hamburg,nightlife
0,Ferdinandstr. 12,Bar,Hamburg,Deutschland,53.554751,10.00034,cascadas bar,Germany,Hamburg,nightlife
0,Ditmar-Koel-Straße 24,Bar,Hamburg,Deutschland,53.54584713330718,9.974631448647107,Bairro Cafe-Bar-Lounge,Germany,Hamburg,nightlife
0,Gänsemarkt 36,Cocktail Bar,Hamburg,Deutschland,53.55577763282695,9.987495084635597,Meyer Lansky's,Germany,Hamburg,nightlife
0,Glockengießerwall 8-10,German Restaurant,Hamburg,Deutschland,53.553181095266545,10.00664910812018,Schweinske,Germany,Hamburg,nightlife
0,Holzdamm 61,Nightclub,Hamburg,Deutschland,53.554999182097504,10.0068796114288,Golden Cut,Germany,Hamburg,nightlife
0,Feldstr. 60,Bar,Hamburg,Deutschland,53.55652534638887,9.974783893717433,September,Germany,Hamburg,nightlife
0,Lange Reihe 2,Hookah Bar,Hamburg,Deutschland,53.55514376385455,10.008033776520309,Karatren,Germany,Hamburg,nightlife
0,Am Kaiserkai 19,Bistro,Hamburg,Deutschland,53.541143476142935,9.990672713694174,Bootshaus,Germany,Hamburg,nightlife
0,Lange Reihe,Bar,Hamburg,Deutschland,53.55772429552703,10.011682380327079,Bar St. Georg,Germany,Hamburg,nightlife
0,Marseiller Str. 2,Italian Restaurant,Hamburg,Deutschland,53.56138593475063,9.987661923708815,Filini,Germany,Hamburg,nightlife
0,Hühnerposten 1a,Nightclub,Hamburg,Deutschland,53.54966417753685,10.008031310180897,Hühnerposten Eventlocation,Germany,Hamburg,nightlife
0,Lange Reihe 81,Cocktail Bar,Hamburg,Deutschland,53.55820648137642,10.012208705657535,Generation Bar,Germany,Hamburg,nightlife
0,Grindelallee 1,Bar,Hamburg,Deutschland,53.56413158401439,9.984101464201311,Down Under,Germany,Hamburg,nightlife
0,Baumwall 7,Gastropub,Hamburg,Deutschland,53.544651,9.981527,Gasthaus Heimathafen,Germany,Hamburg,nightlife
0,St. Pauli-Landungsbrücken 2,Beer Garden,Hamburg,Deutschland,53.54499473718028,9.970976299791223,Astra Biergarten,Germany,Hamburg,nightlife
0,Kirchenallee 54,Bar,Hamburg,Deutschland,53.553066004588516,10.008584458903298,Baumann's Bierbar,Germany,Hamburg,nightlife
0,Rautenbergstr. 6-8,Cocktail Bar,Hamburg,Deutschland,53.55635764893017,10.006435072438675,Bar Hamburg,Germany,Hamburg,nightlife
0,,Hotel Bar,Hamburg,Deutschland,53.5568202880647,10.020190305786036,One Lounge,Germany,Hamburg,nightlife
0,Amsinkstrasse 39,Cocktail Bar,Hamburg,Deutschland,53.54762,10.013999,BAR 11,Germany,Hamburg,nightlife
0,An der Alster 52-56,Cocktail Bar,Hamburg,Deutschland,53.558561302591464,10.007649167893604,Opus Lounge,Germany,Hamburg,nightlife
0,Danziger Straße 51,Gay Bar,Hamburg,Deutschland,53.55698290416669,10.012686252593994,Contact,Germany,Hamburg,nightlife
0,Rostocker Str. 20,Gay Bar,Hamburg,Deutschland,53.55625651371782,10.014248290028432,S.L.U.T. Club Hamburg,Germany,Hamburg,nightlife
0,Alsterglacis 20,Nightclub,Hamburg,Deutschland,53.55949189578586,9.991874651286281,Kasematte 20,Germany,Hamburg,nightlife
0,Lange Reihe 81,Cocktail Bar,Hamburg,Deutschland,53.55818446389596,10.01227664396818,UNioN,Germany,Hamburg,nightlife
0,Lange Reihe 86,Café,Hamburg,Deutschland,53.558259299148375,10.012455845922709,Grüneberg,Germany,Hamburg,nightlife
0,Amsinckstr. 53,Hotel Bar,Hamburg,Deutschland,53.54599924837302,10.018823734117182,KAI10,Germany,Hamburg,nightlife
0,,Hotel Bar,Hamburg,Deutschland,53.5613579706595,9.987521649462003,Filini Bar,Germany,Hamburg,nightlife
0,Alstertor 1,Nightclub,Hamburg,Deutschland,53.55193211366403,9.998256169217537,Nachtasyl,Germany,Hamburg,nightlife
0,Gertrudenkirchhof 10,Hookah Bar,Hamburg,Deutschland,53.552515355955954,10.000686774553706,cohibar,Germany,Hamburg,nightlife
0,Steinstr. 5-7,Bar,Hamburg,Deutschland,53.55012401363864,10.004012146962118,Central Congress,Germany,Hamburg,nightlife
0,Bugenhagenstr. 8,Restaurant,Hamburg,Deutschland,53.55138975420903,10.003105940307595,Apples Restaurant,Germany,Hamburg,nightlife
0,Klosterwall 11,Music Venue,Hamburg,Deutschland,53.54901520977141,10.006477719188359,Markthalle,Germany,Hamburg,nightlife
0,Hohe Bleichen 17,Restaurant,Hamburg,Deutschland,53.55350146971234,9.98722585588909,Die Bank,Germany,Hamburg,nightlife
0,Alter Fischmarkt 3,Burger Joint,Hamburg,Deutschland,53.54866568794967,9.996709782288885,Brooklyn Burger Bar,Germany,Hamburg,nightlife
0,Adolphsbrücke 7,Brewery,Hamburg,Deutschland,53.55053185163435,9.989800032975113,Brauhaus Joh. Albrecht,Germany,Hamburg,nightlife
0,Michaelisbrücke 3,Café,Hamburg,Deutschland,53.549358818974824,9.985087456996364,Erste Liebe,Germany,Hamburg,nightlife
0,Stockmeyerstr. 39,Gastropub,Hamburg,Deutschland,53.5445693351864,10.006921385315067,Oberhafen-Kantine,Germany,Hamburg,nightlife
0,Osakaallee 12,Bar,Hamburg,Deutschland,53.54245459131936,9.998270324777048,Boilerman Bar,Germany,Hamburg,nightlife
0,Ballindamm 14/15,Cocktail Bar,Hamburg,Deutschland,53.55423278008723,9.998982581357064,CIU',Germany,Hamburg,nightlife
0,Esplanade 29,Cocktail Bar,Hamburg,Deutschland,53.558003772071494,9.989643983040544,Tipsy Baker Bar,Germany,Hamburg,nightlife
0,Drehbahn 49,Steakhouse,Hamburg,Deutschland,53.55663885227333,9.986837671491438,[m]eatery,Germany,Hamburg,nightlife
0,Stockmeyerstr. 43,Nightclub,Hamburg,Deutschland,53.54158914505635,10.009263131842406,Moloch,Germany,Hamburg,nightlife
0,An der Alster 67a,Restaurant,Hamburg,Deutschland,53.55851356439605,10.005615648642788,barca - an der Alster,Germany,Hamburg,nightlife
0,Jungfernstieg 16-20,Wine Bar,Hamburg,Deutschland,53.55293926695286,9.991467358334763,Veuve Clicquot,Germany,Hamburg,nightlife
0,Esplanade 18,Pub,Hamburg,Deutschland,53.55771,9.9905615,Klimperkiste,Germany,Hamburg,nightlife
0,Alter Wall 40,Hotel Bar,Hamburg,Deutschland,53.54950013433715,9.987881183624268,Seven Heads Bar,Germany,Hamburg,nightlife
0,Kirchenallee 57,German Restaurant,Hamburg,Deutschland,53.5527240668893,10.0087611941861,Nagel,Germany,Hamburg,nightlife
0,Börsenbrücke 10,Irish Pub,Hamburg,Deutschland,53.54868564944223,9.992608090274839,Irish Pub in the Fleetenkieker,Germany,Hamburg,nightlife
0,Lange Reihe 101,Wine Bar,Hamburg,Deutschland,53.55904999481806,10.013027938019475,Neumann's Bistro & Weinbar,Germany,Hamburg,nightlife
0,,Bar,Hamburg,Deutschland,53.54952816704958,9.993914678726666,Paddy's Bar,Germany,Hamburg,nightlife
0,Lange Reihe 96,Pub,Hamburg,Deutschland,53.55885232822514,10.013241684062628,Frau Möller,Germany,Hamburg,nightlife
0,Überseeallee 5,Bistro,Hamburg,Deutschland,53.541425937394614,9.998990734918541,Heimat Küche + Bar,Germany,Hamburg,nightlife
0,An der Alster 72,Lounge,Hamburg,Deutschland,53.55793689132346,10.003814374252418,a.mora,Germany,Hamburg,nightlife
0,Brooktorkai 17,Bar,Hamburg,Deutschland,53.54441770670834,9.997967262267135,Fleetschlösschen,Germany,Hamburg,nightlife
0,Michaelisbrücke 3,Mediterranean Restaurant,Hamburg,Deutschland,53.54931019771138,9.984501833635594,Rialto,Germany,Hamburg,nightlife
0,Schaarsteinweg 4,Hotel,Hamburg,Deutschland,53.546185357074506,9.981167389964964,THE MADISON Hotel Hamburg,Germany,Hamburg,nightlife
0,Katharinenstrasse 29,Japanese Restaurant,Hamburg,Deutschland,53.54657753533055,9.99246471155254,Izakaya,Germany,Hamburg,nightlife
0,Martin-Luther-Str. 4,Gastropub,Hamburg,Deutschland,53.54803802369361,9.982231494568289,Gaststätte Dreyer,Germany,Hamburg,nightlife
0,Willy-Brandt-Str. 47,Brewery,Hamburg,Deutschland,53.547205,9.99657,Gröninger Privatbrauerei,Germany,Hamburg,nightlife
0,Kirchenallee 34-36,Cocktail Bar,Hamburg,Deutschland,53.55495501384649,10.00890920082937,Bar 1910,Germany,Hamburg,nightlife
0,An der Alster 72-79,Hotel Bar,Hamburg,Deutschland,53.55715552979616,10.004598471348444,Atlantic Bar,Germany,Hamburg,nightlife
0,Kirchenpauerkai,Boat or Ferry,Hamburg,Deutschland,53.53703407043614,10.010709387969547,MS Stubnitz,Germany,Hamburg,nightlife
0,Stephansplatz 10,Casino,Hamburg,Deutschland,53.55834757525646,9.989784616915077,Casino Esplanade,Germany,Hamburg,nightlife
0,Hotel Vier Jahreszeiten,Bar,Hamburg,Deutschland,53.55549366381162,9.991845491590142,The Bar,Germany,Hamburg,nightlife
0,Steindamm,Gastropub,Hamburg,Deutschland,53.553917675552675,10.013528299373066,Laures,Germany,Hamburg,nightlife
0,Barcastr. 3,Italian Restaurant,Hamburg,Deutschland,53.561012680253135,10.015051800238925,DaCaio,Germany,Hamburg,nightlife
0,Brandswiete 36,Italian Restaurant,Hamburg,Deutschland,53.547336402246124,9.996939184964836,Porta Nova,Germany,Hamburg,nightlife
0,Neuer Jungfernstieg 9-14,Lounge,Hamburg,Deutschland,53.555351339740376,9.991378784179688,Condi Lounge,Germany,Hamburg,nightlife
0,Steintorplatz 3,Hotel Bar,Hamburg,Deutschland,53.55275959796685,10.009235794755421,Generator Lounge,Germany,Hamburg,nightlife
0,Jungfernstieg 54,Café,Hamburg,Deutschland,53.55410512292068,9.992044506946822,ALEX,Germany,Hamburg,nightlife
0,Barcastr. 3,Hotel Bar,Hamburg,Deutschland,53.561095875044764,10.014862709122966,Campari Lounge,Germany,Hamburg,nightlife
0,Kirchenallee 47,German Restaurant,Hamburg,Deutschland,53.55346418308647,10.008375801154623,Paulaner's,Germany,Hamburg,nightlife
0,Mönkebergstr. 7,Nightclub,Hamburg,Deutschland,53.551437989236305,10.002580038654076,Privileg,Germany,Hamburg,nightlife
0,Caffamacherreihe 37-39,Bar,Hamburg,Deutschland,53.55506014456074,9.983969801052995,Jupi,Germany,Hamburg,nightlife
0,Lange Reihe 82,Bar,Hamburg,Deutschland,53.558264058771435,10.01244243741571,Kyti Voo Cafe & Bar,Germany,Hamburg,nightlife
0,Kreuzweg 6,Gay Bar,Hamburg,Deutschland,53.553073301339985,10.01325026537804,Daniels Company,Germany,Hamburg,nightlife
0,Großneumarkt 10,German Restaurant,Hamburg,Deutschland,53.55080184789539,9.980618852608913,Thämers,Germany,Hamburg,nightlife
0,20160204,Pub,Hamburg,Deutschland,53.55597001021045,10.007404335603672,Zum Alten Ritter,Germany,Hamburg,nightlife
0,Dammtorwall 19,Bar,Hamburg,Deutschland,53.55587410657925,9.981961595069155,H2O Bar,Germany,Hamburg,nightlife
0,Große Bleichen 21,Bar,Hamburg,Deutschland,53.552620733150896,9.989717824984067,Bar Tabac,Germany,Hamburg,nightlife
0,Rathausmarkt 1,German Restaurant,Hamburg,Deutschland,53.55007390261796,9.992970981821431,Das Parlament,Germany,Hamburg,nightlife
0,St. Annenufer 2,Coffee Shop,Hamburg,Deutschland,53.54461076169492,9.996850490570067,Genuss Speicher,Germany,Hamburg,nightlife
0,Bundesstr. 6,Taverna,Hamburg,Deutschland,53.56416999353859,9.983388485659965,Zum tanzenden Einhorn,Germany,Hamburg,nightlife
0,Feldstr. 47,Bar,Hamburg,Deutschland,53.55711848299716,9.972286663877735,Kitty,Germany,Hamburg,nightlife
0,Harvestehuder Weg 1b,Café,Hamburg,Deutschland,53.56730541671698,10.001756884745618,Bodos Bootssteg,Germany,Hamburg,nightlife
0,,German Restaurant,Hamburg,Deutschland,53.550879279089884,9.980843531687363,Herr Buhbe,Germany,Hamburg,nightlife
0,Lange Reihe 22,Gay Bar,Hamburg,Deutschland,53.55596000863462,10.00940877160969,M&V Bar,Germany,Hamburg,nightlife
0,Jungfernstieg 16-20,Wine Bar,Hamburg,Deutschland,53.553595707652484,9.990936620694686,Moet & Chandon Bar,Germany,Hamburg,nightlife
0,Feldstr. 60,Karaoke Bar,Hamburg,Deutschland,53.556486,9.975509,Man-Nam,Germany,Hamburg,nightlife
0,Osakaallee 8,Bar,Hamburg,Deutschland,53.54309475547625,9.998548688815772,Club 20457,Germany,Hamburg,nightlife
0,Fischertwiete 2,Cocktail Bar,Hamburg,Deutschland,53.548793218870806,10.002019916085779,Sausalitos,Germany,Hamburg,nightlife
0,Dammtordamm 2,Cocktail Bar,Hamburg,Deutschland,53.55966656105084,9.989644860506747,Sands,Germany,Hamburg,nightlife
0,Gorch-Fock-Wall 4,Café,Hamburg,Deutschland,53.55847807857473,9.98577823804826,Café Schöne Aussichten,Germany,Hamburg,nightlife
